file	key	english	chinese
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__REVDCMHIDDENATTITUDE_TEXT	Display detailed AI attitude info	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__REVDCMHIDDENATTITUDE_HOVER	When checked, enables the Hidden Attitude Mod by DaveMcW	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__OC_RESPAWN_HOLY_CITIES_TEXT	Holy City Relocation	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__OC_RESPAWN_HOLY_CITIES_HOVER	Allows inquisitions to purge Holy Cities; if there exists a civilization that has two cities with the religion of the purged holy city, the holy city will relocate	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__LIMITED_RELIGIONS_EXCEPTIONS_TEXT	Limited Religions Exceptions	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__LIMITED_RELIGIONS_EXCEPTIONS_HOVER	When selected, Limited Religions will still allow multiple religion founding for single city civs and rebels	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__OC_LIMITED_RELIGIONS_TEXT	Limited Religions	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__OC_LIMITED_RELIGIONS_HOVER	A civ can only found one religion and thus possess only one holy city (unless more are obtained through conquest); Causes a more equal spread of religions in a game creating more diplomatic religious tensions	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__CHOOSE_RELIGION_TEXT	Choose Religions	
BUGOptions_RevDCMGameText.xml	TXT_KEY_BUG_OPT_REVDCM__CHOOSE_RELIGION_HOVER	Works the same as the game option version, except that you not only choose your own founding faith, but also the AI's	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ACTIVEPOPUP_TEXT	RevInit Popup	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ACTIVEPOPUP_HOVER	Display popup on initialization indicating what components are active	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVCONFIGDEBUGMODE_TEXT	RevConfig Debug	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVCONFIGDEBUGMODE_HOVER	Don't change this	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVDEBUGMODE_TEXT	BarbCiv Debug	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVDEBUGMODE_HOVER	Turn on Barbarian Civ Debug output	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ANNOUNCEBARBSETTLE_TEXT	Announce Barb Settling	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ANNOUNCEBARBSETTLE_HOVER	Enables announcment when Barbarian cities settle down and spawn new civs	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__USEPOPUP_TEXT	Barb Settle Popup	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__USEPOPUP_HOVER	Use a popup when announcing barbarian city settleing	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ONLYNOTIFYNEARBYPLAYERS_TEXT	Notify nearby players only	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ONLYNOTIFYNEARBYPLAYERS_HOVER	Only nearby players are notified when barbarian cities settle	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPINAUTO_TEXT	No Auto Popup	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPINAUTO_HOVER	Lock barb settle popup while AIAutoPlay is on (will show up as messages)	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBARIAN_CIV_TEXT	Barbarian Civ	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBARIAN_CIV_HOVER	Barbarian Civ	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDPOLICY_TEXT	New World Policy	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDPOLICY_HOVER	Sets New World policy on Barbarian civ settling in new world landmasses[NEWLINE]0:  New World treated like Old World[NEWLINE]1:  New World barb civs spawn as normal, but chance to settle into a full civ from a minor is reduced[NEWLINE]2:  New World barbarian civs stay minors until contact is made with an old world civ[NEWLINE]3:  Like 2, but New World barb civs cannot settle until an Old World unit lands on the landmass[NEWLINE]4:  Barb civs will not spawn until an old world civ unit lands on landmass[NEWLINE]5:  Barb civs will not spawn until an old world civ settles a city on the landmass	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINORHALFLIFE_TEXT	Minor Half Life	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINORHALFLIFE_HOVER	Average number of turns a new world minor civ remains a minor after the conditions under NewWorldPolicies 2 and higher are satisfied	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FIERCENATIVES_TEXT	Fierce Natives	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FIERCENATIVES_HOVER	New World barbcivs will attack Old World civs preferentially and in addition to wars against other new world civs	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERCONTROL_TEXT	Offer Control	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERCONTROL_HOVER	Offer player control of new barb civilizations	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CANCELAUTOFOROFFER_TEXT	Cancel Offer Control	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CANCELAUTOFOROFFER_HOVER	Cancels player control of new barb civilizations	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVSBYSTYLE_TEXT	BarbCiv Style	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVSBYSTYLE_HOVER	If a city has culture, spawn a new civ with same art style as highest culture player	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVMAXCIVS_TEXT	Max BarbCivs	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVMAXCIVS_HOVER	Barbcivs will not spawn if there are already this many civs in the game (-1 for DLL limit)	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FORMMINORMODIFIER_TEXT	Form Minor Modifier	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FORMMINORMODIFIER_HOVER	Change odds of barb city turning into a minor civ)	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINPOPULATION_TEXT	Min City Pop	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINPOPULATION_HOVER	Minimum population needed for a barb city to settle	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINCONTACTS_TEXT	Min Contacts	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINCONTACTS_HOVER	Minimum number of contacts (with any civ) a Barbarian Civ needs to settle from a minor to full civ	
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINFULLCONTACTS_TEXT	Min Full Contacts	
